Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
The Strand,-36.85085076558505,174.77519205967775,Constitution Hill,-36.85053933469365,174.77349042892456,Park
The Strand,-36.85085076558505,174.77519205967775,Kitchen Fusion,-36.850931477410604,174.77513690113122,Chinese Restaurant
The Strand,-36.85085076558505,174.77519205967775,Thai Yanee,-36.848786,174.773873,Thai Restaurant
The Strand,-36.85085076558505,174.77519205967775,Excel Cafe,-36.853145075246346,174.7713291225517,Café
The Strand,-36.85085076558505,174.77519205967775,Bus Stop 7144 S1 Waterloo,-36.85050446,174.772023,Bus Stop
The Strand,-36.85085076558505,174.77519205967775,Te Taou Reserve,-36.848193738745444,174.7746757072586,Park
The Strand,-36.85085076558505,174.77519205967775,S-Mart Asian Grocery,-36.84808185288421,174.77400281335852,Grocery Store
The Strand,-36.85085076558505,174.77519205967775,The Tuning Fork,-36.84758869006875,174.7764037847846,Music Venue
The Strand,-36.85085076558505,174.77519205967775,Casetta,-36.85305580279333,174.77902072634726,Café
The Strand,-36.85085076558505,174.77519205967775,Mahuhu Ki Te Rangi Park,-36.84704995891404,174.7750835178821,Park
The Strand,-36.85085076558505,174.77519205967775,Parnell Kebab,-36.85327092177983,174.77903696439228,Turkish Restaurant
The Strand,-36.85085076558505,174.77519205967775,Mahuhu Espresso,-36.84679272500457,174.7743749450566,Coffee Shop
The Strand,-36.85085076558505,174.77519205967775,Yard Bar | Eatery,-36.846747,174.774522,Café
The Strand,-36.85085076558505,174.77519205967775,Easy Tiger,-36.8466932475603,174.77421691682372,Bar
The Strand,-36.85085076558505,174.77519205967775,Roll N Sushi,-36.846650286816015,174.77379380682012,Sushi Restaurant
The Strand,-36.85085076558505,174.77519205967775,Parnell Train Station,-36.85479749677472,174.77750301361084,Train Station
Three Kings East,-36.90121390603071,174.75804235595774,Orvieto,-36.899822000837986,174.75705397949613,Café
Three Kings East,-36.90121390603071,174.75804235595774,Fenix Sports,-36.9020768,174.75810079999997,Sporting Goods Shop
Three Kings East,-36.90121390603071,174.75804235595774,Nana's Roasts,-36.90021457048956,174.75703239440918,Fast Food Restaurant
Three Kings East,-36.90121390603071,174.75804235595774,Animates,-36.90388443555018,174.75905408415815,Pet Store
Three Kings East,-36.90121390603071,174.75804235595774,Just Like Martha.,-36.903923,174.7592,Café
Three Kings West,-36.90121390603071,174.75804235595774,Orvieto,-36.899822000837986,174.75705397949613,Café
Three Kings West,-36.90121390603071,174.75804235595774,Fenix Sports,-36.9020768,174.75810079999997,Sporting Goods Shop
Three Kings West,-36.90121390603071,174.75804235595774,Nana's Roasts,-36.90021457048956,174.75703239440918,Fast Food Restaurant
Three Kings West,-36.90121390603071,174.75804235595774,Animates,-36.90388443555018,174.75905408415815,Pet Store
Three Kings West,-36.90121390603071,174.75804235595774,Just Like Martha.,-36.903923,174.7592,Café
Torbay,-36.698189999999954,174.7501900000001,Euro Patisserie,-36.6960177392433,174.75195095546576,Bakery
Torbay,-36.698189999999954,174.7501900000001,Video Ezy,-36.695687770843506,174.752166,Video Store
Torbay,-36.698189999999954,174.7501900000001,Torbay Takeaways,-36.69560928127053,174.75207844731088,Fish & Chips Shop
Torbay,-36.698189999999954,174.7501900000001,Torbay Shops,-36.695189600835995,174.75139508769894,Shopping Mall
Torbay,-36.698189999999954,174.7501900000001,Roast,-36.69509768486023,174.751019,Fast Food Restaurant
Torbay,-36.698189999999954,174.7501900000001,Scout,-36.695571,174.752485,Café
Torbay,-36.698189999999954,174.7501900000001,Four Square,-36.70148684123678,174.75078821671846,Grocery Store
Torbay,-36.698189999999954,174.7501900000001,Four Square,-36.69486725786372,174.75080867577444,Grocery Store
Torbay,-36.698189999999954,174.7501900000001,North shore Hypnotherapy,-36.6957972322575,174.75387811660767,Spa
Totara Heights,-37.00195255199998,174.90053395300004,Four Square,-36.99776493418756,174.9007544455966,Convenience Store
Totara Heights,-37.00195255199998,174.90053395300004,McCafe,-37.00501303051359,174.89643522998708,Café
Totara Vale North,-36.76024515171471,174.7339035042901,Narita,-36.76279013421109,174.73756977418745,Japanese Restaurant
Totara Vale North,-36.76024515171471,174.7339035042901,Hansan Vietnamese Restaurant 漢山越南餐館,-36.76281403855726,174.73759820555125,Vietnamese Restaurant
Totara Vale North,-36.76024515171471,174.7339035042901,Sunnynook Bus Station,-36.761058693521,174.73806322541273,Bus Station
Totara Vale North,-36.76024515171471,174.7339035042901,Sunny Nook Fruit & Veges,-36.76348865032196,174.735936,Grocery Store
Totara Vale North,-36.76024515171471,174.7339035042901,Nando's,-36.762745267690875,174.73757453590895,Portuguese Restaurant
Totara Vale North,-36.76024515171471,174.7339035042901,World Fish Mart,-36.763681,174.736317,Fish Market
Totara Vale North,-36.76024515171471,174.7339035042901,T-mark Supermarket,-36.76376223564148,174.73623991012573,Grocery Store
Totara Vale North,-36.76024515171471,174.7339035042901,Jami,-36.76383338239278,174.7361907746932,Korean Restaurant
Totara Vale North,-36.76024515171471,174.7339035042901,Rewi Alley Reserve,-36.75999175398983,174.72887535206283,Park
Totara Vale North,-36.76024515171471,174.7339035042901,Mad Dogs & Englishmen,-36.76375959481019,174.73690608796812,BBQ Joint
Totara Vale South,-36.76024515171471,174.7339035042901,Narita,-36.76279013421109,174.73756977418745,Japanese Restaurant
Totara Vale South,-36.76024515171471,174.7339035042901,Hansan Vietnamese Restaurant 漢山越南餐館,-36.76281403855726,174.73759820555125,Vietnamese Restaurant
Totara Vale South,-36.76024515171471,174.7339035042901,Sunnynook Bus Station,-36.761058693521,174.73806322541273,Bus Station
Totara Vale South,-36.76024515171471,174.7339035042901,Sunny Nook Fruit & Veges,-36.76348865032196,174.735936,Grocery Store
Totara Vale South,-36.76024515171471,174.7339035042901,Nando's,-36.762745267690875,174.73757453590895,Portuguese Restaurant
Totara Vale South,-36.76024515171471,174.7339035042901,World Fish Mart,-36.763681,174.736317,Fish Market
Totara Vale South,-36.76024515171471,174.7339035042901,T-mark Supermarket,-36.76376223564148,174.73623991012573,Grocery Store
Totara Vale South,-36.76024515171471,174.7339035042901,Jami,-36.76383338239278,174.7361907746932,Korean Restaurant
Totara Vale South,-36.76024515171471,174.7339035042901,Rewi Alley Reserve,-36.75999175398983,174.72887535206283,Park
Totara Vale South,-36.76024515171471,174.7339035042901,Mad Dogs & Englishmen,-36.76375959481019,174.73690608796812,BBQ Joint
Tuscany Heights,-36.84371310698084,174.65367854898898,Fuze Cafe,-36.84167964076541,174.65173374846322,Café
Tuscany Heights,-36.84371310698084,174.65367854898898,Te Atatu Peninsula,-36.84116367417466,174.6518898010254,Park
Tuscany Heights,-36.84371310698084,174.65367854898898,Countdown,-36.842858797994076,174.65222637305,Grocery Store
Tuscany Heights,-36.84371310698084,174.65367854898898,Shahi Dawat,-36.84418599067348,174.65208292007446,Indian Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,Haru no Yume,-36.84862801512107,174.75605452685096,Japanese Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,Hello Mister,-36.84730425351231,174.7582963558194,Vietnamese Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,Clooney,-36.849344678366336,174.75466578223663,Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,Yun,-36.84686773625953,174.7592001906328,Café
Victoria Park,-36.84784999999994,174.75641000000007,Les Mills Auckland City,-36.848376886965106,174.75791639259836,Gym
Victoria Park,-36.84784999999994,174.75641000000007,Caffetteria Allpress,-36.84859218540868,174.75547698677468,Café
Victoria Park,-36.84784999999994,174.75641000000007,Scratch Bakers HQ,-36.847029954123265,174.75933937209203,Café
Victoria Park,-36.84784999999994,174.75641000000007,Brothers Beer,-36.85002633425389,174.75865101912146,Bar
Victoria Park,-36.84784999999994,174.75641000000007,Victoria Park,-36.84656379868157,174.75428656096142,Park
Victoria Park,-36.84784999999994,174.75641000000007,The Brewers Co-operative,-36.84778535149179,174.7599677221668,Pub
Victoria Park,-36.84784999999994,174.75641000000007,The Coffee Shop,-36.84809473608366,174.75716634140863,Café
Victoria Park,-36.84784999999994,174.75641000000007,Legianz Bali,-36.848484,174.75484,Indonesian Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,Best Ugly Bagels,-36.84972030616145,174.7586878490129,Bagel Shop
Victoria Park,-36.84784999999994,174.75641000000007,Scratch Bakers,-36.85002877401958,174.7585885898867,Bakery
Victoria Park,-36.84784999999994,174.75641000000007,Odettes,-36.8497,174.75838,Modern European Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,Libertine,-36.84859860643767,174.75390801451405,Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,iVillage,-36.84838230279693,174.7537826086682,Indian Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,La Zeppa Kitchen & Bar,-36.84849064079153,174.75411170658356,Tapas Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,Food Truck Garage,-36.84964370382558,174.7589472875448,Food Truck
Victoria Park,-36.84784999999994,174.75641000000007,Mojo,-36.84758525392913,174.7578793196416,Coffee Shop
Victoria Park,-36.84784999999994,174.75641000000007,Sweat Shop,-36.84899544601338,174.757172897996,Bar
Victoria Park,-36.84784999999994,174.75641000000007,Three Beans,-36.8503226458592,174.75865093130852,Café
Victoria Park,-36.84784999999994,174.75641000000007,Grand Harbour Seafood Chinese Restaurant,-36.84457959459279,174.76020804375025,Chinese Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,The Birdcage,-36.84833997476459,174.75288644042573,Bar
Victoria Park,-36.84784999999994,174.75641000000007,New World,-36.84832388515267,174.7510419012115,Supermarket
Victoria Park,-36.84784999999994,174.75641000000007,Chargrill Kebab Burger,-36.847915748020746,174.7614610053475,Turkish Restaurant
Victoria Park,-36.84784999999994,174.75641000000007,The White Lady,-36.84561047200731,174.7606656433363,Food Truck
Victoria Park,-36.84784999999994,174.75641000000007,The Place Cafe,-36.849497,174.75553,Coffee Shop
Victoria Park,-36.84784999999994,174.75641000000007,Vic Park Cafe,-36.84819180489466,174.75109230932085,Food & Drink Shop
Victoria Park,-36.84784999999994,174.75641000000007,The Albion Hotel,-36.8497511861638,174.76080285685026,Pub
Victoria Park,-36.84784999999994,174.75641000000007,Quest on Hobson,-36.850122061823804,174.7606663716942,Hotel
Victoria Park,-36.84784999999994,174.75641000000007,Auckland City Hotel,-36.8513362406752,174.75934668119467,Hotel
Victoria Park,-36.84784999999994,174.75641000000007,Craft,-36.84605707138772,174.75224163645777,Café
Victoria Park,-36.84784999999994,174.75641000000007,NZ Convenience Store,-36.850396,174.760274,Convenience Store
Victoria Park,-36.84784999999994,174.75641000000007,Hue,-36.849114,174.751622,Cosmetics Shop
Victoria Park,-36.84784999999994,174.75641000000007,Starbucks,-36.848222603600675,174.75102173253129,Coffee Shop
Waiake,-36.70659051799999,174.74919328300007,Waiake Beach,-36.70289,174.751484,Beach
Waiake,-36.70659051799999,174.74919328300007,Tides Restautrant,-36.70247017878596,174.75089320561477,Breakfast Spot
Waikowhai North,-36.93081498672364,174.73777987506745,Sim's Kitchen,-36.930401,174.738596,Malay Restaurant
Waikowhai North,-36.93081498672364,174.73777987506745,Ashoka Indian Restaurant,-36.93041,174.734345,North Indian Restaurant
Waikowhai North,-36.93081498672364,174.73777987506745,Waikowhai Park,-36.93358444901808,174.73657335475937,Park
Waikowhai South,-36.93081498672364,174.73777987506745,Sim's Kitchen,-36.930401,174.738596,Malay Restaurant
Waikowhai South,-36.93081498672364,174.73777987506745,Ashoka Indian Restaurant,-36.93041,174.734345,North Indian Restaurant
Waikowhai South,-36.93081498672364,174.73777987506745,Waikowhai Park,-36.93358444901808,174.73657335475937,Park
Waima-Woodlands Park,-36.94819999999993,174.6201900000001,Refreshment Room,-36.944278389971494,174.62028867366436,Café
Waima-Woodlands Park,-36.94819999999993,174.6201900000001,The Olive Kitchen & Bar,-36.944342,174.620446,Café
Wairau Valley,-36.77569448899993,174.7401804110001,Columbus Coffee,-36.7761014412051,174.74212302863566,Café
Wairau Valley,-36.77569448899993,174.7401804110001,Han Yang Asian Grocery,-36.77657794952395,174.74399513379646,Grocery Store
Wairau Valley,-36.77569448899993,174.7401804110001,Liquor King,-36.77652059309258,174.74431112526065,Liquor Store
Wairau Valley,-36.77569448899993,174.7401804110001,Subway,-36.771938478286366,174.73960839934,Sandwich Place
Wairau Valley,-36.77569448899993,174.7401804110001,Sushi Asahi,-36.778714,174.743249,Japanese Restaurant
Wairau Valley,-36.77569448899993,174.7401804110001,Raw Essentials,-36.778889894485474,174.7432941198349,Shop & Service
Wairau Valley,-36.77569448899993,174.7401804110001,Jetts 24 Hour Fitness,-36.7790009014373,174.74337466037124,Gym
Wairau Valley,-36.77569448899993,174.7401804110001,North Harbour Badminton Centre,-36.77237296123693,174.74354500950054,Athletics & Sports
Wairau Valley,-36.77569448899993,174.7401804110001,Tenpin Bowling,-36.77176790239454,174.7427860970562,Bowling Alley
Waterview,-36.87946636499999,174.6993643950001,Waterview Glades,-36.8802926,174.701787,Park
Waterview,-36.87946636499999,174.6993643950001,Waterview,-36.88000466284924,174.69664372614042,Neighborhood
Waterview,-36.87946636499999,174.6993643950001,Subway,-36.880068165458454,174.69666553440362,Sandwich Place
Waterview,-36.87946636499999,174.6993643950001,Waterview Superette & Lotto,-36.880120647842105,174.69668435227703,Convenience Store
Waterview,-36.87946636499999,174.6993643950001,Waterview Palace,-36.8816330539904,174.7013857077183,Spa
Waterview,-36.87946636499999,174.6993643950001,Waterview Coffee Project,-36.875782520455004,174.69932288478003,Coffee Shop
Waterview,-36.87946636499999,174.6993643950001,Wild Bean Cafe,-36.87694405,174.70385264,Café
Wattle Downs East,-36.8939930157754,174.6389419369293,Thai Thong Dee Bakehouse,-36.89570133403504,174.6367253102087,Thai Restaurant
Wattle Downs North,-36.8939930157754,174.6389419369293,Thai Thong Dee Bakehouse,-36.89570133403504,174.6367253102087,Thai Restaurant
Wattle Downs West,-36.8939930157754,174.6389419369293,Thai Thong Dee Bakehouse,-36.89570133403504,174.6367253102087,Thai Restaurant
Wesley East,-36.879119399317865,174.72000826727717,Parkside Cafe,-36.88020689516429,174.72532715010377,Café
Wesley East,-36.879119399317865,174.72000826727717,Rocket Park,-36.87966581464602,174.7254419383093,Playground
Wesley East,-36.879119399317865,174.72000826727717,Baldwin Ave Train Station,-36.87758333655974,174.72075771301976,Train Station
Wesley East,-36.879119399317865,174.72000826727717,Asquith Superette,-36.877465012133676,174.72257436118596,Convenience Store
Wesley East,-36.879119399317865,174.72000826727717,Ferndale House,-36.882432,174.71955351,Park
Wesley East,-36.879119399317865,174.72000826727717,Taco Loco Cantina Mexicana,-36.88225,174.71758,Mexican Restaurant
Wesley South,-36.879119399317865,174.72000826727717,Parkside Cafe,-36.88020689516429,174.72532715010377,Café
Wesley South,-36.879119399317865,174.72000826727717,Rocket Park,-36.87966581464602,174.7254419383093,Playground
Wesley South,-36.879119399317865,174.72000826727717,Baldwin Ave Train Station,-36.87758333655974,174.72075771301976,Train Station
Wesley South,-36.879119399317865,174.72000826727717,Asquith Superette,-36.877465012133676,174.72257436118596,Convenience Store
Wesley South,-36.879119399317865,174.72000826727717,Ferndale House,-36.882432,174.71955351,Park
Wesley South,-36.879119399317865,174.72000826727717,Taco Loco Cantina Mexicana,-36.88225,174.71758,Mexican Restaurant
